time_h,head_inflow_m3s,Qdiv_71_m3s,Qdiv_89_m3s,Qdiv_150_m3s,Qdiv_194_m3s,Qdiv_287_m3s,Qdiv_349_m3s,Qdiv_383_m3s,supplied_71_m3,supplied_89_m3,supplied_150_m3,supplied_194_m3,supplied_287_m3,supplied_349_m3,supplied_383_m3
5.883333,80.000000,0.000000,15.865575,4.124278,4.282272,6.745010,2.541830,1.845942,250000.000,245020.517,54963.236,50478.805,45211.657,9846.441,3557.722
5.900000,80.000000,0.000000,15.880783,4.132144,4.289623,6.758848,2.549062,1.860410,250000.000,245972.918,55210.933,50735.966,45616.778,9999.172,3668.921
5.916667,80.000000,0.000000,15.895356,4.139850,4.296952,6.773065,2.556212,1.874558,250000.000,246926.213,55459.098,50993.567,46022.741,10152.334,3780.979
5.933333,80.000000,0.000000,15.909327,4.147397,4.304250,6.787650,2.563298,1.888395,250000.000,247880.363,55707.720,51251.607,46429.567,10305.923,3893.876
5.950000,80.000000,0.000000,15.922724,4.154788,4.311513,6.802591,2.570342,1.901929,250000.000,248835.334,55956.790,51510.083,46837.280,10459.936,4007.594
5.966667,80.000000,0.000000,15.935576,4.162025,4.318734,6.817873,2.577358,1.915169,250000.000,249791.093,56206.299,51768.995,47245.900,10614.371,4122.115
5.983333,80.000000,0.000000,15.947909,4.169110,4.325909,6.833484,2.584361,1.928124,250000.000,250747.606,56456.237,52028.338,47655.447,10769.226,4237.422
6.000000,80.000000,0.000000,15.959749,4.176047,4.333031,6.849407,2.591358,1.940806,250000.000,251704.844,56706.596,52288.110,48065.940,10924.501,4353.497
6.016667,80.000000,0.000000,15.971119,4.182837,4.340098,6.865628,2.598355,1.953227,250000.000,252662.778,56957.366,52548.308,48477.398,11080.196,4470.326
6.033333,80.000000,0.000000,15.982041,4.189484,4.347106,6.882132,2.605357,1.965403,250000.000,253621.380,57208.540,52808.928,48889.838,11236.311,4587.892
6.050000,80.000000,0.000000,15.992537,4.195991,4.354051,6.898901,2.612371,1.977350,250000.000,254580.625,57460.108,53069.966,49303.276,11392.846,4706.182
6.066667,80.000000,0.000000,16.002628,4.202361,4.360930,6.915922,2.619399,1.989084,250000.000,255540.487,57712.063,53331.419,49717.728,11549.803,4825.182
6.083333,80.000000,0.000000,16.012332,4.208596,4.367741,6.933178,2.626449,2.000619,250000.000,256500.942,57964.395,53593.283,50133.208,11707.181,4944.879
6.100000,80.000000,0.000000,16.021668,4.214699,4.374482,6.950652,2.633522,2.011970,250000.000,257461.969,58217.098,53855.554,50549.731,11864.984,5065.264
6.116667,80.000000,0.000000,16.030652,4.220674,4.381150,6.968331,2.640624,2.023147,250000.000,258423.545,58470.163,54118.226,50967.308,12023.212,5186.323
6.133333,80.000000,0.000000,16.039302,4.226524,4.387743,6.986198,2.647757,2.034163,250000.000,259385.649,58723.582,54381.297,51385.952,12181.867,5308.049
6.150000,80.000000,0.000000,16.047633,4.232251,4.394261,7.004239,2.654924,2.045027,250000.000,260348.263,58977.349,54644.760,51805.674,12340.950,5430.431
6.166667,80.000000,0.000000,16.055659,4.237859,4.400702,7.022437,2.662125,2.055751,250000.000,261311.367,59231.456,54908.613,52226.482,12500.465,5553.460
6.183333,80.000000,0.000000,16.063394,4.243350,4.407064,7.040777,2.669364,2.066344,250000.000,262274.944,59485.895,55172.850,52648.387,12660.413,5677.129
6.200000,80.000000,0.000000,16.070853,4.248727,4.413346,7.059245,2.676640,2.076816,250000.000,263238.977,59740.661,55437.465,53071.396,12820.797,5801.430
6.216667,80.000000,0.000000,16.078047,4.253994,4.419549,7.077826,2.683955,2.087175,250000.000,264203.449,59995.746,55702.456,53495.517,12981.618,5926.355
6.233333,80.000000,0.000000,16.084988,0.000000,4.425671,7.096505,2.691309,2.097430,250000.000,265168.344,60000.000,55967.816,53920.756,13142.880,6051.899
6.250000,80.000000,0.000000,16.091687,0.000000,4.431713,7.115268,2.698703,2.107589,250000.000,266133.649,60000.000,56233.541,54347.118,13304.584,6178.055
6.266667,80.000000,0.000000,16.098156,0.000000,4.437673,7.134102,2.706134,2.117658,250000.000,267099.349,60000.000,56499.626,54774.608,13466.732,6304.818
6.283333,80.000000,0.000000,16.104405,0.000000,4.443572,7.152992,2.713605,2.127646,250000.000,268065.430,60000.000,56766.066,55203.230,13629.328,6432.182
6.300000,80.000000,0.000000,16.110444,0.000000,4.450239,7.171928,2.721112,2.137558,250000.000,269031.879,60000.000,57032.873,55632.987,13792.373,6560.144
6.316667,80.000000,0.000000,16.116281,0.000000,4.460844,7.190895,2.728656,2.147401,250000.000,269998.685,60000.000,57300.187,56063.881,13955.870,6688.698
6.333333,80.000000,0.000000,16.121925,0.000000,4.473497,7.209883,2.736235,2.157179,250000.000,270965.835,60000.000,57568.229,56495.914,14119.820,6817.841
6.350000,80.000000,0.000000,16.127386,0.000000,4.483932,7.228880,2.743848,2.166898,250000.000,271933.318,60000.000,57836.969,56929.087,14284.226,6947.568
6.366667,80.000000,0.000000,16.132672,0.000000,4.492893,7.247875,2.751493,2.176563,250000.000,272901.123,60000.000,58106.282,57363.399,14449.090,7077.877
6.383333,80.000000,0.000000,16.137805,0.000000,4.501454,7.266856,2.759169,2.186177,250000.000,273869.241,60000.000,58376.117,57798.850,14614.414,7208.764
6.400000,80.000000,0.000000,16.142878,0.000000,4.509837,7.285816,2.766873,2.195745,250000.000,274837.663,60000.000,58646.461,58235.440,14780.199,7340.227
6.416667,80.000000,0.000000,16.148128,0.000000,4.518063,7.304742,2.774604,2.205270,250000.000,275806.395,60000.000,58917.303,58673.166,14946.447,7472.262
6.433333,80.000000,0.000000,16.153869,0.000000,4.526136,7.323628,2.782359,2.214756,250000.000,276775.454,60000.000,59188.634,59112.027,15113.159,7604.868
6.450000,80.000000,0.000000,16.160206,0.000000,4.534061,7.342463,2.790137,2.224204,250000.000,277744.877,60000.000,59460.444,59552.020,15280.338,7738.042
6.466667,80.000000,0.000000,16.166896,0.000000,4.541842,7.361242,2.797934,2.233618,250000.000,278714.693,60000.000,59732.726,59993.140,15447.984,7871.781
6.483333,80.000000,0.000000,16.173567,0.000000,4.549486,7.379980,2.805749,2.243000,250000.000,279684.911,60000.000,60005.470,60435.387,15616.098,8006.085
6.500000,80.000000,0.000000,16.179994,0.000000,4.556994,7.398794,2.813580,2.252352,250000.000,280655.522,60000.000,60278.669,60878.758,15784.682,8140.950
6.516667,80.000000,0.000000,16.186140,0.000000,4.564368,7.418040,2.821423,2.261675,250000.000,281626.511,60000.000,60552.314,61323.269,15953.736,8276.376
6.533333,80.000000,0.000000,16.192054,0.000000,4.571611,7.438210,2.829277,2.270970,250000.000,282597.861,60000.000,60826.398,61768.961,16123.261,8412.360
6.550000,80.000000,0.000000,16.197786,0.000000,4.578724,7.459460,2.837138,2.280240,250000.000,283569.559,60000.000,61100.912,62215.897,16293.257,8548.901
6.566667,80.000000,0.000000,16.203364,0.000000,4.585708,7.481393,2.845005,2.289484,250000.000,284541.597,60000.000,61375.849,62664.132,16463.725,8685.997
6.583333,80.000000,0.000000,16.208802,0.000000,4.592565,7.503477,2.852875,2.298704,250000.000,285513.966,60000.000,61651.202,63113.689,16634.666,8823.648
6.600000,80.000000,0.000000,16.214107,0.000000,4.599297,7.525472,2.860746,2.307899,250000.000,286486.656,60000.000,61926.961,63564.569,16806.078,8961.850
6.616667,80.000000,0.000000,16.219285,0.000000,4.605907,7.547382,2.868615,2.317071,250000.000,287459.661,60000.000,62203.121,64016.766,16977.963,9100.604
6.633333,80.000000,0.000000,16.224340,0.000000,4.612397,7.569267,2.876482,2.326220,250000.000,288432.973,60000.000,62479.674,64470.276,17150.320,9239.908
6.650000,80.000000,0.000000,16.229276,0.000000,4.618771,7.591151,2.884352,2.335345,250000.000,289406.585,60000.000,62756.613,64925.100,17323.149,9379.759
6.666667,80.000000,0.000000,16.234095,0.000000,4.625031,7.613032,2.892241,2.344446,250000.000,290380.489,60000.000,63033.931,65381.236,17496.450,9520.158
6.683333,80.000000,0.000000,16.238804,0.000000,4.631180,7.634896,2.900182,2.353524,250000.000,291354.679,60000.000,63311.621,65838.685,17670.227,9661.101
6.700000,80.000000,0.000000,16.243404,0.000000,4.637222,7.656729,2.908211,2.362578,250000.000,292329.148,60000.000,63589.676,66297.445,17844.482,9802.589
6.716667,80.000000,0.000000,16.247900,0.000000,4.643157,7.678513,2.916345,2.371608,250000.000,293303.890,60000.000,63868.091,66757.514,18019.222,9944.619
6.733333,80.000000,0.000000,16.252296,0.000000,4.648990,7.700236,2.924576,2.380615,250000.000,294278.898,60000.000,64146.859,67218.887,18194.454,10087.191
6.750000,80.000000,0.000000,16.256595,0.000000,4.654722,7.721884,2.932880,2.389603,250000.000,295254.168,60000.000,64425.974,67681.562,18370.181,10230.302
6.766667,80.000000,0.000000,16.260802,0.000000,4.660354,7.743445,2.941235,2.398584,250000.000,296229.692,60000.000,64705.429,68145.533,18546.409,10373.952
6.783333,80.000000,0.000000,16.264918,0.000000,4.665891,7.764905,2.949629,2.407572,250000.000,297205.466,60000.000,64985.220,68610.795,18723.139,10518.141
6.800000,80.000000,0.000000,16.268948,0.000000,4.671332,7.786256,2.958057,2.416583,250000.000,298181.485,60000.000,65265.340,69077.341,18900.373,10662.870
6.816667,80.000000,0.000000,16.272895,0.000000,4.676681,7.807486,2.966518,2.425628,250000.000,299157.742,60000.000,65545.784,69545.165,19078.114,10808.141
6.833333,80.000000,0.000000,0.000000,0.000000,4.681940,7.828586,2.975009,2.434709,250000.000,300000.000,60000.000,65826.545,70014.258,19256.364,10953.955
6.850000,80.000000,0.000000,0.000000,0.000000,4.687109,7.849549,2.983528,2.443821,250000.000,300000.000,60000.000,66107.620,70484.613,19435.125,11100.315
6.866667,80.000000,0.000000,0.000000,0.000000,4.692190,7.870367,2.992069,2.452958,250000.000,300000.000,60000.000,66389.002,70956.222,19614.397,11247.223
6.883333,80.000000,0.000000,0.000000,0.000000,4.697186,7.891034,3.000629,2.462117,250000.000,300000.000,60000.000,66670.686,71429.075,19794.182,11394.680
6.900000,80.000000,0.000000,0.000000,0.000000,4.702097,7.911545,3.009205,2.471295,250000.000,300000.000,60000.000,66952.667,71903.163,19974.481,11542.687
6.916667,80.000000,0.000000,0.000000,0.000000,4.706926,7.931894,3.017792,2.480491,250000.000,300000.000,60000.000,67234.941,72378.478,20155.295,11691.245
6.933333,80.000000,0.000000,0.000000,0.000000,4.711674,7.952076,3.026385,2.489705,250000.000,300000.000,60000.000,67517.501,72855.008,20336.625,11840.355
6.950000,80.000000,0.000000,0.000000,0.000000,4.716343,7.972087,3.034982,2.498934,250000.000,300000.000,60000.000,67800.345,73332.743,20518.470,11990.019
6.966667,80.000000,0.000000,0.000000,0.000000,4.720934,7.991924,3.043578,2.508178,250000.000,300000.000,60000.000,68083.466,73811.674,20700.831,12140.237
6.983333,80.000000,0.000000,0.000000,0.000000,4.725449,8.011583,3.052170,2.517434,250000.000,300000.000,60000.000,68366.860,74291.790,20883.708,12291.010
7.000000,80.000000,0.000000,0.000000,0.000000,4.729891,8.031062,3.060754,2.526701,250000.000,300000.000,60000.000,68650.523,74773.080,21067.100,12442.339
7.016667,80.000000,0.000000,0.000000,0.000000,4.734309,8.050357,3.069325,2.535976,250000.000,300000.000,60000.000,68934.451,75255.534,21251.007,12594.223
7.033333,80.000000,0.000000,0.000000,0.000000,4.739104,8.069467,3.077882,2.545257,250000.000,300000.000,60000.000,69218.651,75739.139,21435.427,12746.665
7.050000,80.000000,0.000000,0.000000,0.000000,4.745525,8.088390,3.086421,2.554541,250000.000,300000.000,60000.000,69503.181,76223.885,21620.361,12899.664
7.066667,80.000000,0.000000,0.000000,0.000000,4.754658,8.107124,3.094938,2.563826,250000.000,300000.000,60000.000,69788.178,76709.761,21805.806,13053.219
7.083333,80.000000,0.000000,0.000000,0.000000,4.765551,8.125669,3.103431,2.573110,250000.000,300000.000,60000.000,70073.786,77196.755,21991.761,13207.332
7.100000,80.000000,0.000000,0.000000,0.000000,4.776480,8.144024,3.111897,2.582389,250000.000,300000.000,60000.000,70360.055,77684.855,22178.226,13362.002
7.116667,80.000000,0.000000,0.000000,0.000000,4.786928,8.162187,3.120333,2.591662,250000.000,300000.000,60000.000,70646.964,78174.052,22365.197,13517.228
7.133333,80.000000,0.000000,0.000000,0.000000,4.797139,8.180159,3.128736,2.600926,250000.000,300000.000,60000.000,70934.492,78664.332,22552.673,13673.010
7.150000,80.000000,0.000000,0.000000,0.000000,4.807305,8.197939,3.137105,2.610178,250000.000,300000.000,60000.000,71222.630,79155.685,22740.653,13829.348
7.166667,80.000000,0.000000,0.000000,0.000000,4.817473,8.215527,3.145437,2.619416,250000.000,300000.000,60000.000,71511.379,79648.099,22929.133,13986.240
7.183333,80.000000,0.000000,0.000000,0.000000,4.827639,8.232924,3.153729,2.628637,250000.000,300000.000,60000.000,71800.737,80141.562,23118.113,14143.687
7.200000,80.000000,0.000000,0.000000,0.000000,4.837788,8.250136,3.161980,2.637838,250000.000,300000.000,60000.000,72090.705,80636.063,23307.588,14301.686
7.216667,80.000000,0.000000,0.000000,0.000000,4.847906,8.267195,3.170187,2.647019,250000.000,300000.000,60000.000,72381.281,81131.592,23497.558,14460.236
7.233333,80.000000,0.000000,0.000000,0.000000,4.857981,8.284239,3.178349,2.656175,250000.000,300000.000,60000.000,72672.463,81628.143,23688.018,14619.337
7.250000,80.000000,0.000000,0.000000,0.000000,4.868002,8.301599,3.186464,2.665305,250000.000,300000.000,60000.000,72964.248,82125.724,23878.967,14778.986
7.266667,80.000000,0.000000,0.000000,0.000000,4.877960,8.319768,3.194531,2.674406,250000.000,300000.000,60000.000,73256.632,82624.369,24070.401,14939.182
7.283333,80.000000,0.000000,0.000000,0.000000,4.887846,8.339118,3.202547,2.683476,250000.000,300000.000,60000.000,73549.611,83124.139,24262.318,15099.923
7.300000,80.000000,0.000000,0.000000,0.000000,4.897654,8.359621,3.210512,2.692513,250000.000,300000.000,60000.000,73843.182,83625.106,24454.714,15261.207
7.316667,80.000000,0.000000,0.000000,0.000000,4.907379,8.380945,3.218424,2.701516,250000.000,300000.000,60000.000,74137.338,84127.331,24647.586,15423.033
7.333333,80.000000,0.000000,0.000000,0.000000,4.917015,8.402760,3.226281,2.710481,250000.000,300000.000,60000.000,74432.075,84630.851,24840.931,15585.397
7.350000,80.000000,0.000000,0.000000,0.000000,4.926559,8.424915,3.234085,2.719406,250000.000,300000.000,60000.000,74727.388,85135.691,25034.746,15748.299
7.366667,80.000000,0.000000,0.000000,0.000000,4.936006,8.447379,3.241838,2.728291,250000.000,300000.000,60000.000,75023.270,85641.869,25229.028,15911.734
7.383333,80.000000,0.000000,0.000000,0.000000,4.945353,8.470157,3.249554,2.737133,250000.000,300000.000,60000.000,75319.716,86149.405,25423.774,16075.702
7.400000,80.000000,0.000000,0.000000,0.000000,4.954599,8.493239,3.257261,2.745931,250000.000,300000.000,60000.000,75616.719,86658.317,25618.982,16240.198
7.416667,80.000000,0.000000,0.000000,0.000000,4.963740,8.516605,3.265006,2.754682,250000.000,300000.000,60000.000,75914.275,87168.623,25814.654,16405.221
7.433333,80.000000,0.000000,0.000000,0.000000,4.972776,8.540228,3.272839,2.763386,250000.000,300000.000,60000.000,76212.375,87680.338,26010.792,16570.768
7.450000,80.000000,0.000000,0.000000,0.000000,4.981705,8.564083,3.280795,2.772042,250000.000,300000.000,60000.000,76511.015,88193.479,26207.405,16736.835
7.466667,80.000000,0.000000,0.000000,0.000000,4.990527,8.588142,3.288882,2.780655,250000.000,300000.000,60000.000,76810.187,88708.056,26404.499,16903.421
7.483333,80.000000,0.000000,0.000000,0.000000,4.999241,8.612379,3.297086,2.789235,250000.000,300000.000,60000.000,77109.885,89224.083,26602.081,17070.522
7.500000,80.000000,0.000000,0.000000,0.000000,5.000000,8.636772,3.305394,2.797799,250000.000,300000.000,60000.000,77409.883,89741.569,26800.159,17238.137
7.516667,80.000000,0.000000,0.000000,0.000000,5.000000,8.661296,3.313795,2.806372,250000.000,300000.000,60000.000,77709.883,90260.523,26998.739,17406.266
7.533333,80.000000,0.000000,0.000000,0.000000,5.000000,8.685929,3.322287,2.814978,250000.000,300000.000,60000.000,78009.883,90780.952,27197.825,17574.911
7.550000,80.000000,0.000000,0.000000,0.000000,5.000000,8.710651,3.330868,2.823636,250000.000,300000.000,60000.000,78309.883,91302.861,27397.423,17744.073
7.566667,80.000000,0.000000,0.000000,0.000000,5.000000,8.735442,3.339540,2.832351,250000.000,300000.000,60000.000,78609.883,91826.256,27597.539,17913.757
7.583333,80.000000,0.000000,0.000000,0.000000,5.000000,8.760282,3.348300,2.841125,250000.000,300000.000,60000.000,78909.883,92351.140,27798.179,18083.965
7.600000,80.000000,0.000000,0.000000,0.000000,5.000000,8.785153,3.357145,2.849957,250000.000,300000.000,60000.000,79209.883,92877.515,27999.346,18254.702
7.616667,80.000000,0.000000,0.000000,0.000000,5.000000,8.810039,3.366074,2.858847,250000.000,300000.000,60000.000,79509.883,93405.383,28201.047,18425.970
7.633333,80.000000,0.000000,0.000000,0.000000,5.000000,8.834922,3.375083,2.867797,250000.000,300000.000,60000.000,79809.883,93934.745,28403.285,18597.774
7.650000,80.000000,0.000000,0.000000,0.000000,0.000000,8.859788,3.384168,2.876808,250000.000,300000.000,60000.000,80000.000,94465.598,28606.067,18770.116
7.666667,80.000000,0.000000,0.000000,0.000000,0.000000,8.884622,3.393325,2.885882,250000.000,300000.000,60000.000,80000.000,94997.943,28809.396,18943.001
7.683333,80.000000,0.000000,0.000000,0.000000,0.000000,8.909414,3.402550,2.895021,250000.000,300000.000,60000.000,80000.000,95531.777,29013.277,19116.432
7.700000,80.000000,0.000000,0.000000,0.000000,0.000000,8.934158,3.411840,2.904224,250000.000,300000.000,60000.000,80000.000,96067.097,29217.713,19290.414
7.716667,80.000000,0.000000,0.000000,0.000000,0.000000,8.958844,3.421189,2.913492,250000.000,300000.000,60000.000,80000.000,96603.900,29422.708,19464.950
7.733333,80.000000,0.000000,0.000000,0.000000,0.000000,8.983462,3.430593,2.922824,250000.000,300000.000,60000.000,80000.000,97142.181,29628.266,19640.044
7.750000,80.000000,0.000000,0.000000,0.000000,0.000000,9.007998,3.440048,2.932219,250000.000,300000.000,60000.000,80000.000,97681.938,29834.389,19815.699
7.766667,80.000000,0.000000,0.000000,0.000000,0.000000,9.032440,3.449550,2.941676,250000.000,300000.000,60000.000,80000.000,98223.164,30041.082,19991.920
7.783333,80.000000,0.000000,0.000000,0.000000,0.000000,9.056778,3.459093,2.951194,250000.000,300000.000,60000.000,80000.000,98765.853,30248.346,20168.711
7.800000,80.000000,0.000000,0.000000,0.000000,0.000000,9.081030,3.468674,2.960771,250000.000,300000.000,60000.000,80000.000,99310.000,30456.183,20346.075
7.816667,80.000000,0.000000,0.000000,0.000000,0.000000,9.105563,3.478288,2.970405,250000.000,300000.000,60000.000,80000.000,99855.606,30664.597,20524.014
7.833333,80.000000,0.000000,0.000000,0.000000,0.000000,9.131974,3.487931,2.980093,250000.000,300000.000,60000.000,80000.000,100402.730,30873.588,20702.534
7.850000,80.000000,0.000000,0.000000,0.000000,0.000000,9.161957,3.497599,2.989833,250000.000,300000.000,60000.000,80000.000,100951.545,31083.159,20881.636
7.866667,80.000000,0.000000,0.000000,0.000000,0.000000,9.193956,3.507288,2.999623,250000.000,300000.000,60000.000,80000.000,101502.237,31293.310,21061.325
7.883333,80.000000,0.000000,0.000000,0.000000,0.000000,9.225110,3.516996,3.009459,250000.000,300000.000,60000.000,80000.000,102054.832,31504.044,21241.602
7.900000,80.000000,0.000000,0.000000,0.000000,0.000000,9.254819,3.526716,3.019339,250000.000,300000.000,60000.000,80000.000,102609.251,31715.360,21422.470
7.916667,80.000000,0.000000,0.000000,0.000000,0.000000,9.283762,3.536446,3.029260,250000.000,300000.000,60000.000,80000.000,103165.425,31927.259,21603.933
7.933333,80.000000,0.000000,0.000000,0.000000,0.000000,9.312380,3.546185,3.039220,250000.000,300000.000,60000.000,80000.000,103723.325,32139.743,21785.992
7.950000,80.000000,0.000000,0.000000,0.000000,0.000000,9.340792,3.555952,3.049214,250000.000,300000.000,60000.000,80000.000,104282.935,32352.812,21968.650
7.966667,80.000000,0.000000,0.000000,0.000000,0.000000,9.369006,3.565823,3.059240,250000.000,300000.000,60000.000,80000.000,104844.244,32566.469,22151.909
7.983333,80.000000,0.000000,0.000000,0.000000,0.000000,9.397010,3.575943,3.069295,250000.000,300000.000,60000.000,80000.000,105407.240,32780.726,22335.770
8.000000,80.000000,0.000000,0.000000,0.000000,0.000000,9.424791,3.586422,3.079375,250000.000,300000.000,60000.000,80000.000,105971.909,32995.600,22520.235
8.016667,80.000000,0.000000,0.000000,0.000000,0.000000,9.452339,3.597206,3.089481,250000.000,300000.000,60000.000,80000.000,106538.238,33211.113,22705.305
8.033333,80.000000,0.000000,0.000000,0.000000,0.000000,9.479647,3.608128,3.099621,250000.000,300000.000,60000.000,80000.000,107106.212,33427.278,22890.983
8.050000,80.000000,0.000000,0.000000,0.000000,0.000000,9.506707,3.619062,3.109826,250000.000,300000.000,60000.000,80000.000,107675.818,33644.100,23077.271
8.066667,80.000000,0.000000,0.000000,0.000000,0.000000,9.533516,3.629982,3.120156,250000.000,300000.000,60000.000,80000.000,108247.039,33861.576,23264.175
8.083333,80.000000,0.000000,0.000000,0.000000,0.000000,9.560071,3.640904,3.130668,250000.000,300000.000,60000.000,80000.000,108819.861,34079.708,23451.704
8.100000,80.000000,0.000000,0.000000,0.000000,0.000000,9.586369,3.651841,3.141375,250000.000,300000.000,60000.000,80000.000,109394.269,34298.496,23639.870
8.116667,80.000000,0.000000,0.000000,0.000000,0.000000,9.612410,3.662792,3.152232,250000.000,300000.000,60000.000,80000.000,109970.246,34517.941,23828.683
8.133333,80.000000,0.000000,0.000000,0.000000,0.000000,9.638191,3.673754,3.163181,250000.000,300000.000,60000.000,80000.000,110547.779,34738.042,24018.150
8.150000,80.000000,0.000000,0.000000,0.000000,0.000000,9.663709,3.684718,3.174188,250000.000,300000.000,60000.000,80000.000,111126.850,34958.802,24208.277
8.166667,80.000000,0.000000,0.000000,0.000000,0.000000,9.688962,3.695679,3.185242,250000.000,300000.000,60000.000,80000.000,111707.444,35180.220,24399.065
8.183333,80.000000,0.000000,0.000000,0.000000,0.000000,9.713948,3.706629,3.196343,250000.000,300000.000,60000.000,80000.000,112289.545,35402.294,24590.518
8.200000,80.000000,0.000000,0.000000,0.000000,0.000000,9.738666,3.717561,3.207488,250000.000,300000.000,60000.000,80000.000,112873.137,35625.026,24782.638
8.216667,80.000000,0.000000,0.000000,0.000000,0.000000,9.763114,3.728471,3.218674,250000.000,300000.000,60000.000,80000.000,113458.204,35848.412,24975.428
8.233333,80.000000,0.000000,0.000000,0.000000,0.000000,9.787292,3.739353,3.229894,250000.000,300000.000,60000.000,80000.000,114044.730,36072.452,25168.891
8.250000,80.000000,0.000000,0.000000,0.000000,0.000000,9.811200,3.750201,3.241143,250000.000,300000.000,60000.000,80000.000,114632.698,36297.145,25363.027
8.266667,80.000000,0.000000,0.000000,0.000000,0.000000,9.834839,3.761012,3.252414,250000.000,300000.000,60000.000,80000.000,115222.092,36522.487,25557.840
8.283333,80.000000,0.000000,0.000000,0.000000,0.000000,9.858207,3.771781,3.263701,250000.000,300000.000,60000.000,80000.000,115812.897,36748.476,25753.329
8.300000,80.000000,0.000000,0.000000,0.000000,0.000000,9.881306,3.782505,3.274998,250000.000,300000.000,60000.000,80000.000,116405.095,36975.110,25949.495
8.316667,80.000000,0.000000,0.000000,0.000000,0.000000,9.904136,3.793179,3.286298,250000.000,300000.000,60000.000,80000.000,116998.671,37202.386,26146.340
8.333333,80.000000,0.000000,0.000000,0.000000,0.000000,9.926699,3.803800,3.297598,250000.000,300000.000,60000.000,80000.000,117593.609,37430.301,26343.862
8.350000,80.000000,0.000000,0.000000,0.000000,0.000000,9.948994,3.814365,3.308892,250000.000,300000.000,60000.000,80000.000,118189.892,37658.852,26542.063
8.366667,80.000000,0.000000,0.000000,0.000000,0.000000,9.971024,3.824870,3.320174,250000.000,300000.000,60000.000,80000.000,118787.505,37888.034,26740.940
8.383333,80.000000,0.000000,0.000000,0.000000,0.000000,9.992790,3.835313,3.331439,250000.000,300000.000,60000.000,80000.000,119386.431,38117.845,26940.494
8.400000,80.000000,0.000000,0.000000,0.000000,0.000000,10.014294,3.845692,3.342684,250000.000,300000.000,60000.000,80000.000,119986.656,38348.281,27140.724
8.416667,80.000000,0.000000,0.000000,0.000000,0.000000,10.035537,3.856004,3.353903,250000.000,300000.000,60000.000,80000.000,120588.163,38579.337,27341.627
8.433333,80.000000,0.000000,0.000000,0.000000,0.000000,10.056523,3.866246,3.365092,250000.000,300000.000,60000.000,80000.000,121190.936,38811.010,27543.203
8.450000,80.000000,0.000000,0.000000,0.000000,0.000000,10.077252,3.876416,3.376247,250000.000,300000.000,60000.000,80000.000,121794.961,39043.296,27745.449
8.466667,80.000000,0.000000,0.000000,0.000000,0.000000,10.097727,3.886512,3.387364,250000.000,300000.000,60000.000,80000.000,122400.222,39276.189,27948.363
8.483333,80.000000,0.000000,0.000000,0.000000,0.000000,10.117951,3.896534,3.398438,250000.000,300000.000,60000.000,80000.000,123006.704,39509.686,28151.943
8.500000,80.000000,0.000000,0.000000,0.000000,0.000000,10.137925,3.906478,3.409468,250000.000,300000.000,60000.000,80000.000,123614.391,39743.781,28356.186
8.516667,80.000000,0.000000,0.000000,0.000000,0.000000,10.157653,3.916343,3.420448,250000.000,300000.000,60000.000,80000.000,124223.270,39978.471,28561.089
8.533333,80.000000,0.000000,0.000000,0.000000,0.000000,10.177136,3.926129,3.431376,250000.000,300000.000,60000.000,80000.000,124833.324,40213.751,28766.649
8.550000,80.000000,0.000000,0.000000,0.000000,0.000000,10.196377,3.935833,3.442248,250000.000,300000.000,60000.000,80000.000,125444.540,40449.615,28972.864
8.566667,80.000000,0.000000,0.000000,0.000000,0.000000,10.215380,3.945455,3.453062,250000.000,300000.000,60000.000,80000.000,126056.904,40686.059,29179.729
8.583333,80.000000,0.000000,0.000000,0.000000,0.000000,10.234145,3.954993,3.463815,250000.000,300000.000,60000.000,80000.000,126670.400,40923.077,29387.241
8.600000,80.000000,0.000000,0.000000,0.000000,0.000000,10.252677,3.964448,3.474503,250000.000,300000.000,60000.000,80000.000,127285.015,41160.666,29595.396
8.616667,80.000000,0.000000,0.000000,0.000000,0.000000,10.270977,3.973818,3.485125,250000.000,300000.000,60000.000,80000.000,127900.735,41398.819,29804.190
8.633333,80.000000,0.000000,0.000000,0.000000,0.000000,10.289049,3.983102,3.495678,250000.000,300000.000,60000.000,80000.000,128517.546,41637.532,30013.620
8.650000,80.000000,0.000000,0.000000,0.000000,0.000000,10.306894,3.992300,3.506160,250000.000,300000.000,60000.000,80000.000,129135.434,41876.799,30223.681
8.666667,80.000000,0.000000,0.000000,0.000000,0.000000,10.324517,4.001412,3.516569,250000.000,300000.000,60000.000,80000.000,129754.387,42116.615,30434.368
8.683333,80.000000,0.000000,0.000000,0.000000,0.000000,10.341918,4.010437,3.526903,250000.000,300000.000,60000.000,80000.000,130374.390,42356.975,30645.678
8.700000,80.000000,0.000000,0.000000,0.000000,0.000000,10.359102,4.019374,3.537160,250000.000,300000.000,60000.000,80000.000,130995.430,42597.875,30857.605
8.716667,80.000000,0.000000,0.000000,0.000000,0.000000,10.376071,4.028224,3.547339,250000.000,300000.000,60000.000,80000.000,131617.495,42839.307,31070.146
8.733333,80.000000,0.000000,0.000000,0.000000,0.000000,10.392826,4.036987,3.557438,250000.000,300000.000,60000.000,80000.000,132240.571,43081.269,31283.295
