node,distance_km,hmax_m,hmax_time_h,safe_depth_m,design_depth_m,exceeds_safe,exceeds_design
-1007839,7.917000,3.386981,14.000000,3.456000,3.840000,False,False
-1007840,7.918000,3.387120,14.000000,3.456000,3.840000,False,False
-1007841,7.919000,3.387258,14.000000,3.456000,3.840000,False,False
-1007842,7.920000,3.387397,14.000000,3.456000,3.840000,False,False
-1007843,7.921000,3.387536,14.000000,3.456000,3.840000,False,False
-1007844,7.922000,3.387675,14.000000,3.456000,3.840000,False,False
-1007845,7.923000,3.387814,14.000000,3.456000,3.840000,False,False
-1007846,7.924000,3.387952,14.000000,3.456000,3.840000,False,False
-1007847,7.925000,3.388091,14.000000,3.456000,3.840000,False,False
-1007848,7.926000,3.388230,14.000000,3.456000,3.840000,False,False
-1007849,7.927000,3.388369,14.000000,3.456000,3.840000,False,False
-1007850,7.928000,3.388508,14.000000,3.456000,3.840000,False,False
-1007851,7.929000,3.388647,14.000000,3.456000,3.840000,False,False
-1007852,7.930000,3.388786,14.000000,3.456000,3.840000,False,False
-1007853,7.931000,3.388925,14.000000,3.456000,3.840000,False,False
-1007854,7.932000,3.389064,14.000000,3.456000,3.840000,False,False
-1007855,7.933000,3.389203,14.000000,3.456000,3.840000,False,False
-1007856,7.934000,3.389342,14.000000,3.456000,3.840000,False,False
-1007857,7.935000,3.389481,14.000000,3.456000,3.840000,False,False
-1007858,7.936000,3.389620,14.000000,3.456000,3.840000,False,False
-1007859,7.937000,3.389759,14.000000,3.456000,3.840000,False,False
-1007860,7.938000,3.389898,14.000000,3.456000,3.840000,False,False
-1007861,7.939000,3.390037,14.000000,3.456000,3.840000,False,False
-1007862,7.940000,3.390176,14.000000,3.456000,3.840000,False,False
-1007863,7.941000,3.390316,14.000000,3.456000,3.840000,False,False
-1007864,7.942000,3.390455,14.000000,3.456000,3.840000,False,False
-1007865,7.943000,3.390594,14.000000,3.456000,3.840000,False,False
-1007866,7.944000,3.390733,14.000000,3.456000,3.840000,False,False
-1007867,7.945000,3.390872,14.000000,3.456000,3.840000,False,False
-1007868,7.946000,3.391011,14.000000,3.456000,3.840000,False,False
-1007869,7.947000,3.391151,14.000000,3.456000,3.840000,False,False
-1007870,7.948000,3.391290,14.000000,3.456000,3.840000,False,False
-1007871,7.949000,3.391429,14.000000,3.456000,3.840000,False,False
-1007872,7.950000,3.391569,14.000000,3.456000,3.840000,False,False
-1007873,7.951000,3.391708,14.000000,3.456000,3.840000,False,False
-1007874,7.952000,3.391847,14.000000,3.456000,3.840000,False,False
-1007875,7.953000,3.391986,14.000000,3.456000,3.840000,False,False
-1007876,7.954000,3.392126,14.000000,3.456000,3.840000,False,False
-1007877,7.955000,3.392265,14.000000,3.456000,3.840000,False,False
-1007878,7.956000,3.392405,14.000000,3.456000,3.840000,False,False
-1007879,7.957000,3.392544,14.000000,3.456000,3.840000,False,False
182,7.958101,3.392697,14.000000,3.456000,3.840000,False,False
-1007880,7.959000,3.392823,14.000000,3.456000,3.840000,False,False
-1007881,7.960000,3.392962,14.000000,3.456000,3.840000,False,False
-1007882,7.961000,3.393102,14.000000,3.456000,3.840000,False,False
-1007883,7.962000,3.393241,14.000000,3.456000,3.840000,False,False
-1007884,7.963000,3.393381,14.000000,3.456000,3.840000,False,False
-1007885,7.964000,3.393520,14.000000,3.456000,3.840000,False,False
-1007886,7.965000,3.393660,14.000000,3.456000,3.840000,False,False
-1007887,7.966000,3.393799,14.000000,3.456000,3.840000,False,False
-1007888,7.967000,3.393939,14.000000,3.456000,3.840000,False,False
-1007889,7.968000,3.394079,14.000000,3.456000,3.840000,False,False
-1007890,7.969000,3.394218,14.000000,3.456000,3.840000,False,False
-1007891,7.970000,3.394358,14.000000,3.456000,3.840000,False,False
-1007892,7.971000,3.394498,14.000000,3.456000,3.840000,False,False
-1007893,7.972000,3.394637,14.000000,3.456000,3.840000,False,False
-1007894,7.973000,3.394777,14.000000,3.456000,3.840000,False,False
-1007895,7.974000,3.394917,14.000000,3.456000,3.840000,False,False
-1007896,7.975000,3.395056,14.000000,3.456000,3.840000,False,False
-1007897,7.976000,3.395196,14.000000,3.456000,3.840000,False,False
-1007898,7.977000,3.395336,14.000000,3.456000,3.840000,False,False
-1007899,7.978000,3.395476,14.000000,3.456000,3.840000,False,False
-1007900,7.979000,3.395615,14.000000,3.456000,3.840000,False,False
-1007901,7.980000,3.395755,14.000000,3.456000,3.840000,False,False
-1007902,7.981000,3.395895,14.000000,3.456000,3.840000,False,False
-1007903,7.982000,3.396035,14.000000,3.456000,3.840000,False,False
-1007904,7.983000,3.396175,14.000000,3.456000,3.840000,False,False
-1007905,7.984000,3.396315,14.000000,3.456000,3.840000,False,False
-1007906,7.985000,3.396454,14.000000,3.456000,3.840000,False,False
-1007907,7.986000,3.396594,14.000000,3.456000,3.840000,False,False
-1007908,7.987000,3.396734,14.000000,3.456000,3.840000,False,False
-1007909,7.988000,3.396874,14.000000,3.456000,3.840000,False,False
-1007910,7.989000,3.397014,14.000000,3.456000,3.840000,False,False
-1007911,7.990000,3.397154,14.000000,3.456000,3.840000,False,False
-1007912,7.991000,3.397294,14.000000,3.456000,3.840000,False,False
-1007913,7.992000,3.397434,14.000000,3.456000,3.840000,False,False
-1007914,7.993000,3.397574,14.000000,3.456000,3.840000,False,False
-1007915,7.994000,3.397714,14.000000,3.456000,3.840000,False,False
-1007916,7.995000,3.397854,14.000000,3.456000,3.840000,False,False
-1007917,7.996000,3.397994,14.000000,3.456000,3.840000,False,False
-1007918,7.997000,3.398134,14.000000,3.456000,3.840000,False,False
-1007919,7.998000,3.398274,14.000000,3.456000,3.840000,False,False
-1007920,7.999000,3.398415,14.000000,3.456000,3.840000,False,False
-1007921,8.000000,3.398555,14.000000,3.456000,3.840000,False,False
-1007922,8.001000,3.398695,14.000000,3.456000,3.840000,False,False
183,8.001771,3.398803,14.000000,3.456000,3.840000,False,False
-1007923,8.003000,3.398975,14.000000,3.456000,3.840000,False,False
-1007924,8.004000,3.399115,14.000000,3.456000,3.840000,False,False
-1007925,8.005000,3.399256,14.000000,3.456000,3.840000,False,False
-1007926,8.006000,3.399396,14.000000,3.456000,3.840000,False,False
-1007927,8.007000,3.399536,14.000000,3.456000,3.840000,False,False
-1007928,8.008000,3.399676,14.000000,3.456000,3.840000,False,False
-1007929,8.009000,3.399817,14.000000,3.456000,3.840000,False,False
-1007930,8.010000,3.399957,14.000000,3.456000,3.840000,False,False
-1007931,8.011000,3.400097,14.000000,3.456000,3.840000,False,False
-1007932,8.012000,3.400238,14.000000,3.456000,3.840000,False,False
-1007933,8.013000,3.400378,14.000000,3.456000,3.840000,False,False
-1007934,8.014000,3.400518,14.000000,3.456000,3.840000,False,False
-1007935,8.015000,3.400659,14.000000,3.456000,3.840000,False,False
-1007936,8.016000,3.400799,14.000000,3.456000,3.840000,False,False
-1007937,8.017000,3.400940,14.000000,3.456000,3.840000,False,False
-1007938,8.018000,3.401080,14.000000,3.456000,3.840000,False,False
-1007939,8.019000,3.401221,14.000000,3.456000,3.840000,False,False
-1007940,8.020000,3.401361,14.000000,3.456000,3.840000,False,False
-1007941,8.021000,3.401502,14.000000,3.456000,3.840000,False,False
-1007942,8.022000,3.401642,14.000000,3.456000,3.840000,False,False
-1007943,8.023000,3.401783,14.000000,3.456000,3.840000,False,False
-1007944,8.024000,3.401923,14.000000,3.456000,3.840000,False,False
-1007945,8.025000,3.402064,14.000000,3.456000,3.840000,False,False
-1007946,8.026000,3.402204,14.000000,3.456000,3.840000,False,False
-1007947,8.027000,3.402345,14.000000,3.456000,3.840000,False,False
-1007948,8.028000,3.402485,14.000000,3.456000,3.840000,False,False
-1007949,8.029000,3.402626,14.000000,3.456000,3.840000,False,False
-1007950,8.030000,3.402767,14.000000,3.456000,3.840000,False,False
-1007951,8.031000,3.402907,14.000000,3.456000,3.840000,False,False
-1007952,8.032000,3.403048,14.000000,3.456000,3.840000,False,False
-1007953,8.033000,3.403189,14.000000,3.456000,3.840000,False,False
-1007954,8.034000,3.403330,14.000000,3.456000,3.840000,False,False
-1007955,8.035000,3.403470,14.000000,3.456000,3.840000,False,False
-1007956,8.036000,3.403611,14.000000,3.456000,3.840000,False,False
-1007957,8.037000,3.403752,14.000000,3.456000,3.840000,False,False
-1007958,8.038000,3.403893,14.000000,3.456000,3.840000,False,False
-1007959,8.039000,3.404033,14.000000,3.456000,3.840000,False,False
-1007960,8.040000,3.404174,14.000000,3.456000,3.840000,False,False
-1007961,8.041000,3.404315,14.000000,3.456000,3.840000,False,False
-1007962,8.042000,3.404456,14.000000,3.456000,3.840000,False,False
-1007963,8.043000,3.404597,14.000000,3.456000,3.840000,False,False
-1007964,8.044000,3.404738,14.000000,3.456000,3.840000,False,False
-1007965,8.045000,3.404879,14.000000,3.456000,3.840000,False,False
184,8.045441,3.404941,14.000000,3.456000,3.840000,False,False
-1007966,8.046000,3.405019,14.000000,3.456000,3.840000,False,False
-1007967,8.047000,3.405160,14.000000,3.456000,3.840000,False,False
-1007968,8.048000,3.405301,14.000000,3.456000,3.840000,False,False
-1007969,8.049000,3.405442,14.000000,3.456000,3.840000,False,False
-1007970,8.050000,3.405583,14.000000,3.456000,3.840000,False,False
-1007971,8.051000,3.405724,14.000000,3.456000,3.840000,False,False
-1007972,8.052000,3.405865,14.000000,3.456000,3.840000,False,False
-1007973,8.053000,3.406006,14.000000,3.456000,3.840000,False,False
-1007974,8.054000,3.406147,14.000000,3.456000,3.840000,False,False
-1007975,8.055000,3.406288,14.000000,3.456000,3.840000,False,False
-1007976,8.056000,3.406430,14.000000,3.456000,3.840000,False,False
-1007977,8.057000,3.406571,14.000000,3.456000,3.840000,False,False
-1007978,8.058000,3.406712,14.000000,3.456000,3.840000,False,False
-1007979,8.059000,3.406853,14.000000,3.456000,3.840000,False,False
-1007980,8.060000,3.406994,14.000000,3.456000,3.840000,False,False
-1007981,8.061000,3.407135,14.000000,3.456000,3.840000,False,False
-1007982,8.062000,3.407276,14.000000,3.456000,3.840000,False,False
-1007983,8.063000,3.407418,14.000000,3.456000,3.840000,False,False
-1007984,8.064000,3.407559,14.000000,3.456000,3.840000,False,False
-1007985,8.065000,3.407700,14.000000,3.456000,3.840000,False,False
-1007986,8.066000,3.407841,14.000000,3.456000,3.840000,False,False
-1007987,8.067000,3.407983,14.000000,3.456000,3.840000,False,False
-1007988,8.068000,3.408124,14.000000,3.456000,3.840000,False,False
-1007989,8.069000,3.408265,14.000000,3.456000,3.840000,False,False
-1007990,8.070000,3.408407,14.000000,3.456000,3.840000,False,False
-1007991,8.071000,3.408548,14.000000,3.456000,3.840000,False,False
-1007992,8.072000,3.408689,14.000000,3.456000,3.840000,False,False
-1007993,8.073000,3.408831,14.000000,3.456000,3.840000,False,False
-1007994,8.074000,3.408972,14.000000,3.456000,3.840000,False,False
-1007995,8.075000,3.409113,14.000000,3.456000,3.840000,False,False
-1007996,8.076000,3.409255,14.000000,3.456000,3.840000,False,False
-1007997,8.077000,3.409396,14.000000,3.456000,3.840000,False,False
-1007998,8.078000,3.409538,14.000000,3.456000,3.840000,False,False
-1007999,8.079000,3.409679,14.000000,3.456000,3.840000,False,False
-1008000,8.080000,3.409821,14.000000,3.456000,3.840000,False,False
-1008001,8.081000,3.409962,14.000000,3.456000,3.840000,False,False
-1008002,8.082000,3.410104,14.000000,3.456000,3.840000,False,False
-1008003,8.083000,3.410245,14.000000,3.456000,3.840000,False,False
-1008004,8.084000,3.410387,14.000000,3.456000,3.840000,False,False
-1008005,8.085000,3.410528,14.000000,3.456000,3.840000,False,False
-1008006,8.086000,3.410670,14.000000,3.456000,3.840000,False,False
-1008007,8.087000,3.410812,14.000000,3.456000,3.840000,False,False
-1008008,8.088000,3.410953,14.000000,3.456000,3.840000,False,False
185,8.089112,3.411111,14.000000,3.456000,3.840000,False,False
-1008009,8.090000,3.411237,14.000000,3.456000,3.840000,False,False
-1008010,8.091000,3.411378,14.000000,3.456000,3.840000,False,False
-1008011,8.092000,3.411520,14.000000,3.456000,3.840000,False,False
-1008012,8.093000,3.411662,14.000000,3.456000,3.840000,False,False
-1008013,8.094000,3.411803,14.000000,3.456000,3.840000,False,False
-1008014,8.095000,3.411945,14.000000,3.456000,3.840000,False,False
-1008015,8.096000,3.412087,14.000000,3.456000,3.840000,False,False
-1008016,8.097000,3.412229,14.000000,3.456000,3.840000,False,False
-1008017,8.098000,3.412370,14.000000,3.456000,3.840000,False,False
-1008018,8.099000,3.412512,14.000000,3.456000,3.840000,False,False
-1008019,8.100000,3.412654,14.000000,3.456000,3.840000,False,False
-1008020,8.101000,3.412796,14.000000,3.456000,3.840000,False,False
-1008021,8.102000,3.412938,14.000000,3.456000,3.840000,False,False
-1008022,8.103000,3.413080,14.000000,3.456000,3.840000,False,False
-1008023,8.104000,3.413222,14.000000,3.456000,3.840000,False,False
-1008024,8.105000,3.413363,14.000000,3.456000,3.840000,False,False
-1008025,8.106000,3.413505,14.000000,3.456000,3.840000,False,False
-1008026,8.107000,3.413647,14.000000,3.456000,3.840000,False,False
-1008027,8.108000,3.413789,14.000000,3.456000,3.840000,False,False
-1008028,8.109000,3.413931,14.000000,3.456000,3.840000,False,False
-1008029,8.110000,3.414073,14.000000,3.456000,3.840000,False,False
-1008030,8.111000,3.414215,14.000000,3.456000,3.840000,False,False
-1008031,8.112000,3.414357,14.000000,3.456000,3.840000,False,False
-1008032,8.113000,3.414499,14.000000,3.456000,3.840000,False,False
-1008033,8.114000,3.414641,14.000000,3.456000,3.840000,False,False
-1008034,8.115000,3.414784,14.000000,3.456000,3.840000,False,False
-1008035,8.116000,3.414926,14.000000,3.456000,3.840000,False,False
-1008036,8.117000,3.415068,14.000000,3.456000,3.840000,False,False
-1008037,8.118000,3.415210,14.000000,3.456000,3.840000,False,False
-1008038,8.119000,3.415352,14.000000,3.456000,3.840000,False,False
-1008039,8.120000,3.415494,14.000000,3.456000,3.840000,False,False
-1008040,8.121000,3.415636,14.000000,3.456000,3.840000,False,False
-1008041,8.122000,3.415779,14.000000,3.456000,3.840000,False,False
-1008042,8.123000,3.415921,14.000000,3.456000,3.840000,False,False
-1008043,8.124000,3.416063,14.000000,3.456000,3.840000,False,False
-1008044,8.125000,3.416205,14.000000,3.456000,3.840000,False,False
-1008045,8.126000,3.416347,14.000000,3.456000,3.840000,False,False
-1008046,8.127000,3.416490,14.000000,3.456000,3.840000,False,False
-1008047,8.128000,3.416632,14.000000,3.456000,3.840000,False,False
-1008048,8.129000,3.416774,14.000000,3.456000,3.840000,False,False
-1008049,8.130000,3.416917,14.000000,3.456000,3.840000,False,False
-1008050,8.131000,3.417059,14.000000,3.456000,3.840000,False,False
-1008051,8.132000,3.417201,14.000000,3.456000,3.840000,False,False
186,8.132782,3.417313,14.000000,3.456000,3.840000,False,False
-1008052,8.134000,3.417486,14.000000,3.456000,3.840000,False,False
-1008053,8.135000,3.417629,14.000000,3.456000,3.840000,False,False
-1008054,8.136000,3.417771,14.000000,3.456000,3.840000,False,False
-1008055,8.137000,3.417914,14.000000,3.456000,3.840000,False,False
-1008056,8.138000,3.418056,14.000000,3.456000,3.840000,False,False
-1008057,8.139000,3.418198,14.000000,3.456000,3.840000,False,False
-1008058,8.140000,3.418341,14.000000,3.456000,3.840000,False,False
-1008059,8.141000,3.418483,14.000000,3.456000,3.840000,False,False
-1008060,8.142000,3.418626,14.000000,3.456000,3.840000,False,False
-1008061,8.143000,3.418769,14.000000,3.456000,3.840000,False,False
-1008062,8.144000,3.418911,14.000000,3.456000,3.840000,False,False
-1008063,8.145000,3.419054,14.000000,3.456000,3.840000,False,False
-1008064,8.146000,3.419196,14.000000,3.456000,3.840000,False,False
-1008065,8.147000,3.419339,14.000000,3.456000,3.840000,False,False
-1008066,8.148000,3.419482,14.000000,3.456000,3.840000,False,False
-1008067,8.149000,3.419624,14.000000,3.456000,3.840000,False,False
-1008068,8.150000,3.419767,14.000000,3.456000,3.840000,False,False
-1008069,8.151000,3.419910,14.000000,3.456000,3.840000,False,False
-1008070,8.152000,3.420052,14.000000,3.456000,3.840000,False,False
-1008071,8.153000,3.420195,14.000000,3.456000,3.840000,False,False
-1008072,8.154000,3.420338,14.000000,3.456000,3.840000,False,False
-1008073,8.155000,3.420480,14.000000,3.456000,3.840000,False,False
-1008074,8.156000,3.420623,14.000000,3.456000,3.840000,False,False
-1008075,8.157000,3.420766,14.000000,3.456000,3.840000,False,False
-1008076,8.158000,3.420909,14.000000,3.456000,3.840000,False,False
-1008077,8.159000,3.421052,14.000000,3.456000,3.840000,False,False
-1008078,8.160000,3.421194,14.000000,3.456000,3.840000,False,False
-1008079,8.161000,3.421337,14.000000,3.456000,3.840000,False,False
-1008080,8.162000,3.421480,14.000000,3.456000,3.840000,False,False
-1008081,8.163000,3.421623,14.000000,3.456000,3.840000,False,False
-1008082,8.164000,3.421766,14.000000,3.456000,3.840000,False,False
-1008083,8.165000,3.421909,14.000000,3.456000,3.840000,False,False
-1008084,8.166000,3.422052,14.000000,3.456000,3.840000,False,False
-1008085,8.167000,3.422195,14.000000,3.456000,3.840000,False,False
-1008086,8.168000,3.422338,14.000000,3.456000,3.840000,False,False
-1008087,8.169000,3.422481,14.000000,3.456000,3.840000,False,False
-1008088,8.170000,3.422624,14.000000,3.456000,3.840000,False,False
-1008089,8.171000,3.422767,14.000000,3.456000,3.840000,False,False
-1008090,8.172000,3.422910,14.000000,3.456000,3.840000,False,False
-1008091,8.173000,3.423053,14.000000,3.456000,3.840000,False,False
-1008092,8.174000,3.423196,14.000000,3.456000,3.840000,False,False
-1008093,8.175000,3.423339,14.000000,3.456000,3.840000,False,False
-1008094,8.176000,3.423482,14.000000,3.456000,3.840000,False,False
187,8.176453,3.423547,14.000000,3.456000,3.840000,False,False
-1008095,8.177000,3.423625,14.000000,3.456000,3.840000,False,False
-1008096,8.178000,3.423768,14.000000,3.456000,3.840000,False,False
-1008097,8.179000,3.423912,14.000000,3.456000,3.840000,False,False
-1008098,8.180000,3.424055,14.000000,3.456000,3.840000,False,False
-1008099,8.181000,3.424198,14.000000,3.456000,3.840000,False,False
-1008100,8.182000,3.424341,14.000000,3.456000,3.840000,False,False
-1008101,8.183000,3.424484,14.000000,3.456000,3.840000,False,False
-1008102,8.184000,3.424628,14.000000,3.456000,3.840000,False,False
-1008103,8.185000,3.424771,14.000000,3.456000,3.840000,False,False
-1008104,8.186000,3.424914,14.000000,3.456000,3.840000,False,False
-1008105,8.187000,3.425057,14.000000,3.456000,3.840000,False,False
-1008106,8.188000,3.425201,14.000000,3.456000,3.840000,False,False
-1008107,8.189000,3.425344,14.000000,3.456000,3.840000,False,False
-1008108,8.190000,3.425487,14.000000,3.456000,3.840000,False,False
-1008109,8.191000,3.425631,14.000000,3.456000,3.840000,False,False
-1008110,8.192000,3.425774,14.000000,3.456000,3.840000,False,False
-1008111,8.193000,3.425917,14.000000,3.456000,3.840000,False,False
-1008112,8.194000,3.426061,14.000000,3.456000,3.840000,False,False
-1008113,8.195000,3.426204,14.000000,3.456000,3.840000,False,False
-1008114,8.196000,3.426348,14.000000,3.456000,3.840000,False,False
-1008115,8.197000,3.426491,14.000000,3.456000,3.840000,False,False
-1008116,8.198000,3.426635,14.000000,3.456000,3.840000,False,False
-1008117,8.199000,3.426778,14.000000,3.456000,3.840000,False,False
-1008118,8.200000,3.426922,14.000000,3.456000,3.840000,False,False
-1008119,8.201000,3.427065,14.000000,3.456000,3.840000,False,False
-1008120,8.202000,3.427209,14.000000,3.456000,3.840000,False,False
-1008121,8.203000,3.427352,14.000000,3.456000,3.840000,False,False
-1008122,8.204000,3.427496,14.000000,3.456000,3.840000,False,False
-1008123,8.205000,3.427639,14.000000,3.456000,3.840000,False,False
-1008124,8.206000,3.427783,14.000000,3.456000,3.840000,False,False
-1008125,8.207000,3.427927,14.000000,3.456000,3.840000,False,False
-1008126,8.208000,3.428070,14.000000,3.456000,3.840000,False,False
-1008127,8.209000,3.428214,14.000000,3.456000,3.840000,False,False
-1008128,8.210000,3.428358,14.000000,3.456000,3.840000,False,False
-1008129,8.211000,3.428501,14.000000,3.456000,3.840000,False,False
-1008130,8.212000,3.428645,14.000000,3.456000,3.840000,False,False
-1008131,8.213000,3.428789,14.000000,3.456000,3.840000,False,False
-1008132,8.214000,3.428932,14.000000,3.456000,3.840000,False,False
-1008133,8.215000,3.429076,14.000000,3.456000,3.840000,False,False
-1008134,8.216000,3.429220,14.000000,3.456000,3.840000,False,False
-1008135,8.217000,3.429364,14.000000,3.456000,3.840000,False,False
-1008136,8.218000,3.429508,14.000000,3.456000,3.840000,False,False
-1008137,8.219000,3.429651,14.000000,3.456000,3.840000,False,False
188,8.220123,3.429813,14.000000,3.456000,3.840000,False,False
-1008138,8.221000,3.429939,14.000000,3.456000,3.840000,False,False
-1008139,8.222000,3.430083,14.000000,3.456000,3.840000,False,False
-1008140,8.223000,3.430227,14.000000,3.456000,3.840000,False,False
-1008141,8.224000,3.430371,14.000000,3.456000,3.840000,False,False
-1008142,8.225000,3.430515,14.000000,3.456000,3.840000,False,False
-1008143,8.226000,3.430659,14.000000,3.456000,3.840000,False,False
-1008144,8.227000,3.430803,14.000000,3.456000,3.840000,False,False
-1008145,8.228000,3.430946,14.000000,3.456000,3.840000,False,False
-1008146,8.229000,3.431090,14.000000,3.456000,3.840000,False,False
-1008147,8.230000,3.431234,14.000000,3.456000,3.840000,False,False
-1008148,8.231000,3.431379,14.000000,3.456000,3.840000,False,False
-1008149,8.232000,3.431523,14.000000,3.456000,3.840000,False,False
-1008150,8.233000,3.431667,14.000000,3.456000,3.840000,False,False
-1008151,8.234000,3.431811,14.000000,3.456000,3.840000,False,False
-1008152,8.235000,3.431955,14.000000,3.456000,3.840000,False,False
-1008153,8.236000,3.432099,14.000000,3.456000,3.840000,False,False
-1008154,8.237000,3.432243,14.000000,3.456000,3.840000,False,False
-1008155,8.238000,3.432387,14.000000,3.456000,3.840000,False,False
-1008156,8.239000,3.432531,14.000000,3.456000,3.840000,False,False
-1008157,8.240000,3.432675,14.000000,3.456000,3.840000,False,False
-1008158,8.241000,3.432820,14.000000,3.456000,3.840000,False,False
-1008159,8.242000,3.432964,14.000000,3.456000,3.840000,False,False
-1008160,8.243000,3.433108,14.000000,3.456000,3.840000,False,False
-1008161,8.244000,3.433252,14.000000,3.456000,3.840000,False,False
-1008162,8.245000,3.433397,14.000000,3.456000,3.840000,False,False
-1008163,8.246000,3.433541,14.000000,3.456000,3.840000,False,False
-1008164,8.247000,3.433685,14.000000,3.456000,3.840000,False,False
-1008165,8.248000,3.433829,14.000000,3.456000,3.840000,False,False
-1008166,8.249000,3.433974,14.000000,3.456000,3.840000,False,False
-1008167,8.250000,3.434118,14.000000,3.456000,3.840000,False,False
-1008168,8.251000,3.434262,14.000000,3.456000,3.840000,False,False
-1008169,8.252000,3.434407,14.000000,3.456000,3.840000,False,False
-1008170,8.253000,3.434551,14.000000,3.456000,3.840000,False,False
-1008171,8.254000,3.434696,14.000000,3.456000,3.840000,False,False
-1008172,8.255000,3.434840,14.000000,3.456000,3.840000,False,False
-1008173,8.256000,3.434984,14.000000,3.456000,3.840000,False,False
-1008174,8.257000,3.435129,14.000000,3.456000,3.840000,False,False
-1008175,8.258000,3.435273,14.000000,3.456000,3.840000,False,False
-1008176,8.259000,3.435418,14.000000,3.456000,3.840000,False,False
-1008177,8.260000,3.435562,14.000000,3.456000,3.840000,False,False
-1008178,8.261000,3.435707,14.000000,3.456000,3.840000,False,False
-1008179,8.262000,3.435851,14.000000,3.456000,3.840000,False,False
-1008180,8.263000,3.435996,14.000000,3.456000,3.840000,False,False
189,8.263794,3.436111,14.000000,3.456000,3.840000,False,False
-1008181,8.265000,3.436285,14.000000,3.456000,3.840000,False,False
-1008182,8.266000,3.436430,14.000000,3.456000,3.840000,False,False
-1008183,8.267000,3.436574,14.000000,3.456000,3.840000,False,False
-1008184,8.268000,3.436719,14.000000,3.456000,3.840000,False,False
-1008185,8.269000,3.436864,14.000000,3.456000,3.840000,False,False
-1008186,8.270000,3.437008,14.000000,3.456000,3.840000,False,False
-1008187,8.271000,3.437153,14.000000,3.456000,3.840000,False,False
-1008188,8.272000,3.437298,14.000000,3.456000,3.840000,False,False
-1008189,8.273000,3.437442,14.000000,3.456000,3.840000,False,False
-1008190,8.274000,3.437587,14.000000,3.456000,3.840000,False,False
-1008191,8.275000,3.437732,14.000000,3.456000,3.840000,False,False
-1008192,8.276000,3.437877,14.000000,3.456000,3.840000,False,False
-1008193,8.277000,3.438021,14.000000,3.456000,3.840000,False,False
-1008194,8.278000,3.438166,14.000000,3.456000,3.840000,False,False
-1008195,8.279000,3.438311,14.000000,3.456000,3.840000,False,False
-1008196,8.280000,3.438456,14.000000,3.456000,3.840000,False,False
-1008197,8.281000,3.438601,14.000000,3.456000,3.840000,False,False
-1008198,8.282000,3.438746,14.000000,3.456000,3.840000,False,False
-1008199,8.283000,3.438890,14.000000,3.456000,3.840000,False,False
-1008200,8.284000,3.439035,14.000000,3.456000,3.840000,False,False
-1008201,8.285000,3.439180,14.000000,3.456000,3.840000,False,False
-1008202,8.286000,3.439325,14.000000,3.456000,3.840000,False,False
-1008203,8.287000,3.439470,14.000000,3.456000,3.840000,False,False
-1008204,8.288000,3.439615,14.000000,3.456000,3.840000,False,False
-1008205,8.289000,3.439760,14.000000,3.456000,3.840000,False,False
-1008206,8.290000,3.439905,14.000000,3.456000,3.840000,False,False
-1008207,8.291000,3.440050,14.000000,3.456000,3.840000,False,False
-1008208,8.292000,3.440195,14.000000,3.456000,3.840000,False,False
-1008209,8.293000,3.440340,14.000000,3.456000,3.840000,False,False
-1008210,8.294000,3.440485,14.000000,3.456000,3.840000,False,False
-1008211,8.295000,3.440630,14.000000,3.456000,3.840000,False,False
-1008212,8.296000,3.440775,14.000000,3.456000,3.840000,False,False
-1008213,8.297000,3.440921,14.000000,3.456000,3.840000,False,False
-1008214,8.298000,3.441066,14.000000,3.456000,3.840000,False,False
-1008215,8.299000,3.441211,14.000000,3.456000,3.840000,False,False
-1008216,8.300000,3.441356,14.000000,3.456000,3.840000,False,False
-1008217,8.301000,3.441501,14.000000,3.456000,3.840000,False,False
-1008218,8.302000,3.441646,14.000000,3.456000,3.840000,False,False
-1008219,8.303000,3.441792,14.000000,3.456000,3.840000,False,False
-1008220,8.304000,3.441937,14.000000,3.456000,3.840000,False,False
-1008221,8.305000,3.442082,14.000000,3.456000,3.840000,False,False
-1008222,8.306000,3.442227,14.000000,3.456000,3.840000,False,False
-1008223,8.307000,3.442373,14.000000,3.456000,3.840000,False,False
190,8.307464,3.442440,14.000000,3.456000,3.840000,False,False
-1008224,8.308000,3.442518,14.000000,3.456000,3.840000,False,False
-1008225,8.309000,3.442663,14.000000,3.456000,3.840000,False,False
-1008226,8.310000,3.442809,14.000000,3.456000,3.840000,False,False
-1008227,8.311000,3.442954,14.000000,3.456000,3.840000,False,False
-1008228,8.312000,3.443099,14.000000,3.456000,3.840000,False,False
-1008229,8.313000,3.443245,14.000000,3.456000,3.840000,False,False
-1008230,8.314000,3.443390,14.000000,3.456000,3.840000,False,False
-1008231,8.315000,3.443536,14.000000,3.456000,3.840000,False,False
-1008232,8.316000,3.443681,14.000000,3.456000,3.840000,False,False
-1008233,8.317000,3.443826,14.000000,3.456000,3.840000,False,False
-1008234,8.318000,3.443972,14.000000,3.456000,3.840000,False,False
-1008235,8.319000,3.444117,14.000000,3.456000,3.840000,False,False
-1008236,8.320000,3.444263,14.000000,3.456000,3.840000,False,False
-1008237,8.321000,3.444408,14.000000,3.456000,3.840000,False,False
-1008238,8.322000,3.444554,14.000000,3.456000,3.840000,False,False
-1008239,8.323000,3.444699,14.000000,3.456000,3.840000,False,False
-1008240,8.324000,3.444845,14.000000,3.456000,3.840000,False,False
